step,speedX,speedY,speedZ,angle,trackPos,z,rpm,gear,steer,accel,brake,target_speed,target_brake,front,front_delta,left_front,right_front,apex_target,trackPos_delta,left_open,right_open,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
3186,99.0475,-0.207007,8.54875,0.00906103,-0.19124,0.285406,7511.98,4,0.10935033941617407,0.9,0.0,118,0.0,62.2386,2.0433999999999983,139.098,58.3732,0.0,-0.0011229999999999851,139.098,58.3732,10.6014,26.4982,50.7486,139.098,99.7591,84.4857,76.8787,70.5833,66.3111,62.2386,58.3732,54.7218,49.9754,45.0739,37.3231,26.9737,18.4986,12.9673,6.65203
3187,99.4426,-0.231358,8.49868,0.00927704,-0.192413,0.285561,7690.88,4,0.11114453802349442,0.9,0.0,118,0.0,64.3961,2.157500000000006,144.395,60.4246,0.0,-0.0011730000000000074,144.395,60.4246,10.5876,26.0719,48.5725,144.395,102.553,87.089,79.3564,72.9378,68.5693,64.3961,60.4246,56.6643,51.7631,46.6841,38.6186,27.6478,18.7582,13.0554,6.6413
3188,99.9466,-0.283171,8.4891,0.00902813,-0.19364,0.286749,7737.03,4,0.10969594672055424,0.9,0.0,118,0.0,66.8565,2.460399999999993,150.847,62.7714,0.0,-0.0012270000000000059,150.847,62.7714,10.5635,25.6081,46.4523,150.847,105.689,90.0247,82.1595,75.6086,71.1389,66.8565,62.7714,58.8923,53.8202,48.5438,40.1241,28.4683,19.0783,13.1716,6.63344
3189,100.432,-0.351665,8.46974,0.00839012,-0.194884,0.287703,7811.19,4,0.10552663912990361,0.9,0.0,118,0.0,69.601,2.744500000000002,158.91,65.3964,0.0,-0.0012439999999999951,158.91,65.3964,10.5301,25.1174,44.4215,158.91,109.169,93.2603,85.2587,78.5726,73.9972,69.601,65.3964,61.3922,56.1379,50.6483,41.8388,29.4479,19.4608,13.3161,6.63238
3190,100.914,-0.512636,8.37982,0.00708073,-0.196158,0.287947,7895.8,4,0.09666297992875934,0.9,0.0,118,0.0,72.785,3.1839999999999975,172.315,68.4492,0.0,-0.0012739999999999974,172.315,68.4492,10.4846,24.5812,42.3962,172.315,113.438,96.9688,88.8231,81.9923,77.3027,72.785,68.4492,64.3079,58.8519,53.1247,43.8711,30.6683,19.9351,13.5007,6.64082
3191,101.456,-0.672776,8.35505,0.00545948,-0.197446,0.287607,7913.09,4,0.085618782063299,0.9,0.0,118,0.0,76.2469,3.4619,200.0,71.7805,0.0,-0.0012880000000000114,200.0,71.7805,10.4311,24.0337,40.4921,200.0,118.426,100.951,92.664,85.6903,80.8876,76.2469,71.7805,67.5004,61.8381,55.8636,46.1387,32.1061,20.4851,13.7167,6.65706
3192,102.002,-0.786073,8.36912,0.00417345,-0.198732,0.286976,7926.21,4,0.07692158867886231,0.9,0.0,118,0.0,79.6515,3.404600000000002,200.0,75.0674,0.0,-0.0012859999999999816,200.0,75.0674,10.3768,23.5242,38.843,200.0,123.737,104.815,96.403,89.3043,84.401,79.6515,75.0674,70.6609,64.8096,58.6061,48.4345,33.6007,21.0637,13.9427,6.67743
3193,102.555,-0.863467,8.31325,0.00389212,-0.200017,0.286003,7941.77,4,0.07525988603270042,0.9,0.0,118,0.0,82.6146,2.963099999999997,200.0,77.9374,0.0,-0.0012850000000000084,200.0,77.9374,10.3287,23.0956,37.5355,200.0,128.762,108.247,99.627,92.4302,87.4489,82.6146,77.9374,73.4314,67.4289,61.0391,50.4961,34.9704,21.608,14.1526,6.69767
3194,103.102,-0.842741,8.22761,0.00508755,-0.201377,0.284243,7967.14,4,0.08395766415199557,0.75,0.0,118,0.0,84.8387,2.224100000000007,200.0,80.1005,0.0,-0.00136,200.0,80.1005,10.2917,22.772,36.5952,200.0,132.864,110.979,102.021,94.7618,89.7297,84.8387,80.1005,75.5269,69.4226,62.9048,52.1016,36.0682,22.0588,14.3233,6.71393
3195,103.642,-0.743656,8.16623,0.00520485,-0.202828,0.283381,8003.65,4,0.08512733464428146,1.0,0.0,150,0.0,86.598,1.759299999999996,200.0,81.8169,0.0,-0.0014510000000000078,200.0,81.8169,10.2599,22.5078,35.8596,200.0,136.375,113.264,103.901,96.5947,91.5287,86.598,81.8169,77.1968,71.0196,64.4097,53.4147,36.9921,22.4556,14.4728,6.7293
3196,104.104,-0.592479,8.14827,0.000919517,-0.20385,0.285662,7969.11,4,0.05536320973550934,1.0,0.0,150,0.0,88.3308,1.7327999999999975,200.0,83.5106,0.0,-0.0010219999999999951,200.0,83.5106,10.2244,22.2456,35.1556,200.0,140.062,115.635,105.82,98.394,93.2962,88.3308,83.5106,78.8465,72.6019,65.9057,54.7293,37.9293,22.8766,14.6334,6.74935
3197,104.605,-0.504382,8.12575,-0.00382358,-0.204253,0.287722,8181.38,4,0.02224488707847839,1.0,0.0,150,0.0,90.3442,2.0134000000000043,200.0,85.4788,0.0,-0.0004029999999999867,200.0,85.4788,10.1796,21.95,34.3846,200.0,144.596,118.54,108.174,100.486,95.3503,90.3442,85.4788,80.7644,74.443,67.6476,56.2619,39.022,23.3848,14.8299,6.77811
3198,105.07,-0.718798,7.90082,-0.0092333,-0.204223,0.288593,8460.81,4,-0.015645594786217486,1.0,0.0,150,0.0,92.7559,2.411699999999996,200.0,87.836,0.0,3.0000000000002247e-05,200.0,87.836,10.1251,21.6143,33.5287,200.0,150.474,122.238,111.165,103.015,97.8104,92.7559,87.836,83.0629,76.6484,69.7361,58.0996,40.3299,24.0088,15.0704,6.81561
3199,105.74,-0.997369,7.80586,-0.0141042,-0.203883,0.28826,8518.68,4,-0.04983721852769526,1.0,0.0,150,0.0,94.8747,2.1188000000000073,200.0,89.9112,0.0,0.0003399999999999792,200.0,89.9112,10.0742,21.3158,32.7931,200.0,156.983,125.741,113.97,105.357,99.9674,94.8747,89.9112,85.0908,78.6025,71.5936,59.7501,41.5278,24.61,15.3001,6.85261
3200,106.49,-1.16858,7.78894,-0.0169776,-0.20335,0.287294,8478.94,4,-0.07008703432082634,1.0,0.0,150,0.0,95.8415,0.9667999999999921,161.353,90.8683,0.0,0.0005330000000000057,161.353,90.8683,10.0417,21.1378,32.3861,73.9272,161.353,127.555,115.374,106.494,100.953,95.8415,90.8683,86.0356,79.5258,72.488,60.5758,42.1801,24.9896,15.4455,6.87755
3201,107.257,-1.13785,7.83485,-0.017011,-0.20266,0.286093,8409.62,4,-0.07048652842519418,1.0,0.0,150,0.0,95.1652,-0.6762999999999977,200.0,90.226,0.0,0.0006899999999999962,200.0,90.226,10.0357,21.1237,32.4152,200.0,160.071,126.665,114.568,105.747,100.244,95.1652,90.226,85.4284,78.9707,71.996,60.2055,42.0267,25.0155,15.4604,6.88375
3202,107.982,-0.92409,7.92855,-0.0143979,-0.201959,0.285004,8384.73,4,-0.052355706026283186,1.0,0.0,150,0.0,92.9824,-2.1828000000000003,200.0,88.1183,0.0,0.0007010000000000072,200.0,88.1183,10.0552,21.2644,32.8666,200.0,153.817,123.299,111.734,103.274,97.981,92.9824,88.1183,83.4024,77.0668,70.2417,58.7506,41.1441,24.706,15.3508,6.87124
3203,108.661,-0.622311,8.04407,-0.010299,-0.201332,0.284254,8415.0,4,-0.02380233739175093,1.0,0.0,150,0.0,89.9992,-2.9831999999999965,200.0,85.2398,0.0,0.0006269999999999887,200.0,85.2398,10.0903,21.4979,33.6001,200.0,146.437,118.77,107.934,99.9692,94.9021,89.9992,85.2398,80.634,74.4634,67.84,56.7494,39.9009,24.2226,15.1736,6.84781
3204,109.329,-0.302756,8.08961,-0.00614101,-0.20086,0.28377,8470.6,4,0.005202027728622556,1.0,0.0,150,0.0,87.0382,-2.9609999999999985,200.0,82.3876,0.0,0.0004720000000000002,200.0,82.3876,10.1276,21.7437,34.4107,200.0,140.105,114.442,104.284,96.7791,91.8395,87.0382,82.3876,77.8973,71.8983,65.4824,54.798,38.6958,23.7468,14.9953,6.82296
3205,109.989,-0.036155,8.04717,-0.00300056,-0.200479,0.2829,8543.58,4,0.02710258593407203,0.7,0.0,118,0.0,84.6787,-2.359499999999997,200.0,80.1215,0.0,0.0003810000000000202,200.0,80.1215,10.156,21.933,35.0982,200.0,135.373,111.119,101.452,94.2479,89.3907,84.6787,80.1215,75.7298,69.8777,63.6365,53.2879,37.7836,23.3991,14.8642,6.8046
3206,110.651,0.147604,7.98072,-0.00135643,-0.200156,0.282612,8621.82,4,0.03853860826384186,0.7,0.0,118,0.0,83.1402,-1.5385000000000133,200.0,78.6512,0.0,0.00032299999999998996,200.0,78.6512,10.1699,22.0313,35.5394,200.0,132.487,109.019,99.6332,92.5833,87.7874,83.1402,78.6512,74.331,68.5834,62.4657,52.3492,37.2447,23.2199,14.7989,6.79612
3207,111.182,0.228094,7.93673,-0.00135738,-0.199808,0.285019,8497.71,4,0.03844843558722062,0.7,0.0,118,0.0,82.4694,-0.6707999999999998,200.0,78.0189,0.0,0.0003479999999999872,200.0,78.0189,10.1669,22.0249,35.669,200.0,131.431,108.15,98.8397,91.8413,87.0805,82.4694,78.0189,73.7381,68.0475,61.9953,51.9989,37.0865,23.2164,14.8054,6.79908
3208,111.56,0.213859,7.8613,-0.00279695,-0.199354,0.287016,8570.68,4,0.028258429604441426,0.7,0.0,118,0.0,82.5434,0.07400000000001228,200.0,78.1043,0.0,0.00045400000000000995,200.0,78.1043,10.1485,21.927,35.5107,200.0,131.941,108.336,98.9233,91.8928,87.1432,82.5434,78.1043,73.8349,68.1575,62.1199,52.1462,37.2521,23.3641,14.8762,6.81279
3209,111.926,0.101635,7.64383,-0.00516779,-0.198761,0.287735,8665.32,4,0.011513549772121899,0.7,0.0,118,0.0,83.0955,0.5520999999999958,200.0,78.6489,0.0,0.0005930000000000102,200.0,78.6489,10.1197,21.7715,35.1688,200.0,133.516,109.228,99.5931,92.4539,87.7003,83.0955,78.6489,74.3712,68.6816,62.6269,52.6127,37.6255,23.6103,14.9915,6.83415
3210,112.385,-0.0483928,7.5488,-0.00771076,-0.198018,0.28738,8650.94,4,-0.00647272503579157,0.7,0.0,118,0.0,83.7306,0.6350999999999942,200.0,79.2747,0.0,0.0007429999999999937,200.0,79.2747,10.088,21.607,34.7994,200.0,135.362,110.287,100.397,93.1049,88.3438,83.7306,79.2747,74.9863,69.2784,63.2009,53.1357,38.0367,23.8744,15.119,6.85813
3211,112.833,-0.170861,7.52398,-0.00962621,-0.197152,0.286512,8647.67,4,-0.02009411180858789,0.7,0.0,118,0.0,84.0327,0.30210000000001,200.0,79.5796,0.0,0.0008660000000000057,200.0,79.5796,10.0618,21.4835,34.5587,200.0,136.531,110.888,100.816,93.4074,88.6432,84.0327,79.5796,75.2923,69.5857,63.5065,53.4336,38.2991,24.0674,15.2222,6.87892
3212,113.269,-0.236187,7.54967,-0.0104278,-0.196215,0.285486,8657.13,4,-0.02593238028524132,0.45,0.0,118,0.0,83.7494,-0.2833000000000112,200.0,79.3183,0.0,0.0009369999999999934,200.0,79.3183,10.046,21.4314,34.539,200.0,136.373,110.609,100.508,93.0865,88.3369,83.7494,79.3183,75.0547,69.3811,63.3393,53.3323,38.2978,24.1327,15.2767,6.89259
3213,113.698,-0.236569,7.61289,-0.010052,-0.195269,0.284567,8675.86,4,-0.023527761470228212,0.45,0.0,118,0.0,82.8535,-0.8958999999999975,200.0,78.4677,0.0,0.0009460000000000024,200.0,78.4677,10.0418,21.4554,34.7572,200.0,134.786,109.391,99.4275,92.1009,87.3984,82.8535,78.4677,74.2504,68.6436,62.68,52.8169,38.0203,24.0629,15.2774,6.89806
3214,113.966,-0.184953,7.69211,-0.00882846,-0.194355,0.283947,8588.51,4,-0.015178894151119275,0.45,0.0,118,0.0,81.5287,-1.3247999999999962,200.0,77.2045,0.0,0.0009139999999999981,200.0,77.2045,10.0461,21.5378,35.1643,200.0,132.211,107.522,97.8072,90.6552,86.0152,81.5287,77.2045,73.0509,67.5356,61.6796,52.0145,37.5517,23.8966,15.2388,6.89729
3215,114.153,-0.10623,7.73675,-0.00728971,-0.193515,0.283623,8605.24,4,-0.0046049087290825005,0.45,0.0,118,0.0,80.0561,-1.4726,200.0,75.8002,0.0,0.0008400000000000074,200.0,75.8002,10.0543,21.6475,35.6672,200.0,129.331,105.445,96.0146,89.0556,84.4781,80.0561,75.8002,71.7169,66.3036,60.5647,51.1175,37.0179,23.6936,15.1849,6.89369
3216,114.34,-0.0205871,7.75204,-0.00592262,-0.192769,0.28339,8624.99,4,0.0047895330415834644,0.45,0.0,118,0.0,78.6823,-1.3738000000000028,200.0,74.4907,0.0,0.0007459999999999967,200.0,74.4907,10.0616,21.7545,36.1699,200.0,126.704,103.532,94.3542,87.5588,83.0409,78.6823,74.4907,70.475,65.1582,59.531,50.2874,36.5255,23.5057,15.1374,6.89051
3217,114.529,0.0464562,7.75061,-0.0050357,-0.192106,0.283987,8643.04,4,0.010841351935174277,0.45,0.0,118,0.0,77.5521,-1.130200000000002,200.0,73.4173,0.0,0.0006629999999999969,200.0,73.4173,10.0648,21.8377,36.597,200.0,124.642,101.989,92.9999,86.3228,81.8562,77.5521,73.4173,69.4588,64.2237,58.6918,49.6195,36.1356,23.3632,15.1091,6.88999
3218,114.721,0.0861535,7.74712,-0.00476915,-0.191461,0.284668,8658.84,4,0.012553152938744636,0.45,0.0,118,0.0,76.7263,-0.825800000000001,200.0,72.6354,0.0,0.0006450000000000067,200.0,72.6354,10.062,21.8855,36.9037,200.0,123.251,100.893,92.016,85.4132,80.9884,76.7263,72.6354,68.7218,63.5505,58.0915,49.1492,35.8729,23.2794,15.1048,6.89364
3219,114.906,0.090262,7.69798,-0.0050748,-0.190802,0.28511,8683.27,4,0.010254581771078977,0.45,0.0,118,0.0,76.1734,-0.552899999999994,200.0,72.115,0.0,0.0006589999999999929,200.0,72.115,10.0534,21.8994,37.09,200.0,122.458,100.196,91.363,84.798,80.4029,76.1734,72.115,68.2347,63.1105,57.704,48.8544,35.7229,23.2482,15.1218,6.90138
3220,115.103,0.0657522,7.66592,-0.00575573,-0.190091,0.285204,8693.23,4,0.005315513253498161,0.5,0.0,118,0.0,75.7958,-0.37760000000000105,200.0,71.7619,0.0,0.0007109999999999894,200.0,71.7619,10.0406,21.8915,37.1945,200.0,122.053,99.7573,90.9243,84.3719,80.0011,75.7958,71.7619,67.9076,62.8184,57.4515,48.6717,35.6438,23.25,15.1522,6.91221
3221,115.299,0.0235521,7.65482,-0.00652439,-0.189335,0.285103,8704.58,4,-0.0002487124430105639,0.5,0.0,118,0.0,75.4549,-0.34090000000000487,200.0,71.4449,0.0,0.0007560000000000067,200.0,71.4449,10.0266,21.8809,37.2867,200.0,121.736,99.3755,90.5322,83.9859,79.6377,75.4549,71.4449,67.6133,62.5572,57.2267,48.5099,35.5769,23.2558,15.1833,6.92404
3222,115.525,-0.0165912,7.65695,-0.00712663,-0.18854,0.284893,8740.4,4,-0.004656889251827737,0.5,0.0,118,0.0,75.0312,-0.42369999999999663,200.0,71.0477,0.0,0.0007949999999999902,200.0,71.0477,10.014,21.8851,37.4296,200.0,121.238,98.8745,90.0405,83.5111,79.188,75.0312,71.0477,67.243,62.2246,56.9365,48.2932,35.4714,23.2406,15.2035,6.93507
3223,115.766,-0.0423513,7.67156,-0.00743419,-0.187715,0.284643,8756.09,4,-0.0070086758009108505,0.5,0.0,118,0.0,74.4656,-0.5656000000000034,200.0,70.5155,0.0,0.0008250000000000202,200.0,70.5155,10.004,21.9134,37.6606,200.0,120.426,98.1633,89.3746,82.8823,78.5916,74.4656,70.5155,66.7431,61.7711,56.5354,47.9832,35.3037,23.1923,15.2074,6.94429
3224,116.007,-0.0531885,7.69547,-0.00740225,-0.186882,0.284412,8772.44,4,-0.0069849258100872225,0.25,0.0,118,0.0,73.7417,-0.7239000000000004,200.0,69.8304,0.0,0.0008330000000000004,200.0,69.8304,9.9973,21.9695,37.9967,200.0,119.255,97.214,88.5124,82.0825,77.8279,73.7417,69.8304,66.0983,61.1825,56.01,47.5695,35.0657,23.1065,15.1928,6.95118
3225,116.246,-0.0461046,7.7979,-0.00708992,-0.186063,0.284451,8789.3,4,-0.004994295821547992,0.25,0.0,118,0.0,72.8879,-0.8537999999999926,200.0,69.0215,0.0,0.0008189999999999864,200.0,69.0215,9.99348,22.0511,38.4316,200.0,117.796,96.0718,87.4911,81.1422,76.9301,72.8879,69.0215,65.3354,60.4848,55.3846,47.073,34.7705,22.9896,15.1623,6.95598
3226,116.324,-0.0269468,7.90601,-0.00663454,-0.185291,0.285118,8697.81,4,-0.001990632790199745,0.25,0.0,118,0.0,71.9701,-0.9177999999999997,200.0,68.1528,0.0,0.0007719999999999949,200.0,68.1528,9.99146,22.1494,38.9373,200.0,116.196,94.8376,86.3917,80.1313,75.966,71.9701,68.1528,64.5156,59.7332,54.7104,46.5348,34.4457,22.8542,15.1212,6.95936
3227,116.331,-0.00344099,7.98016,-0.00619871,-0.184511,0.284695,8699.67,4,0.0008742051591008465,0.25,0.0,118,0.0,71.066,-0.9040999999999997,200.0,67.2968,0.0,0.0007800000000000029,200.0,67.2968,9.98933,22.2521,39.4701,200.0,114.629,93.6244,85.3102,79.1349,75.0141,71.066,67.2968,63.7076,58.9927,54.0469,46.0042,34.1243,22.7181,15.0778,6.96295
3228,116.338,0.0170601,8.02033,-0.00589782,-0.183752,0.283579,8701.43,4,0.0027991229154853484,0.25,0.0,118,0.0,70.2246,-0.8414000000000073,200.0,66.4996,0.0,0.0007590000000000097,200.0,66.4996,9.98749,22.3519,39.9977,200.0,113.203,92.5034,84.3051,78.2054,74.1283,70.2246,66.4996,62.9563,58.3054,53.4311,45.5121,33.8254,22.5903,15.0365,6.96731
3229,116.351,0.0283976,8.10862,-0.00578911,-0.18301,0.282774,8695.03,4,0.003382319205480218,0.25,0.0,118,0.0,69.4679,-0.756699999999995,200.0,65.7843,0.0,0.0007419999999999927,200.0,65.7843,9.98582,22.444,40.4989,200.0,111.966,91.5093,83.4039,77.369,73.331,69.4679,65.7843,62.2825,57.6891,52.8787,45.0727,33.5586,22.4761,14.9993,6.97287
3230,116.356,0.0291862,8.2133,-0.00586158,-0.182268,0.282642,8696.31,4,0.002696745021541956,0.25,0.0,118,0.0,68.79,-0.677899999999994,200.0,65.1436,0.0,0.0007419999999999927,200.0,65.1436,9.98418,22.5282,40.9719,200.0,110.905,90.6307,82.6001,76.6182,72.6166,68.79,65.1436,61.6791,57.1389,52.3861,44.6805,33.3212,22.3744,14.9664,6.97954
3231,116.361,0.0206663,8.27333,-0.00602943,-0.181526,0.28302,8699.95,4,0.0013432421048310758,0.25,0.0,118,0.0,68.1518,-0.6382000000000119,200.0,64.5403,0.0,0.0007420000000000204,200.0,64.5403,9.98353,22.6114,41.4415,200.0,109.931,89.8103,81.8436,75.9108,71.9429,68.1518,64.5403,61.1118,56.6202,51.9222,44.3107,33.0962,22.2769,14.9336,6.98522
3232,116.366,0.0113421,8.28267,-0.00622684,-0.180784,0.283585,8703.48,4,-0.00021726409706285948,0.25,0.0,118,0.0,67.5242,-0.627600000000001,200.0,63.9483,0.0,0.0007419999999999927,200.0,63.9483,9.98442,22.6977,41.9315,200.0,108.982,89.0082,81.1017,75.2162,71.282,67.5242,63.9483,60.5541,56.1108,51.466,43.9471,32.8732,22.1781,14.8988,6.98927
3233,116.373,-0.00161249,8.26501,-0.00638134,-0.180042,0.284101,8705.71,4,-0.0014772794002015643,0.25,0.0,118,0.0,66.8776,-0.6465999999999923,200.0,63.3366,0.0,0.0007419999999999927,200.0,63.3366,9.9877,22.793,42.469,200.0,107.989,88.1758,80.3361,74.4994,70.5995,66.8776,63.3366,59.9787,55.5845,50.9942,43.5694,32.6387,22.0713,14.8587,6.99118
3234,116.381,-0.00829472,8.23822,-0.00645382,-0.1793,0.284473,8706.89,4,-0.0021629236123147932,0.25,0.0,118,0.0,66.1957,-0.6818999999999988,200.0,62.692,0.0,0.0007420000000000204,200.0,62.692,9.99364,22.9009,43.0747,200.0,106.92,87.2918,79.5273,73.7443,69.8812,66.1957,62.692,59.371,55.0285,50.496,43.1677,32.3878,21.9539,14.812,6.9907
3235,116.389,-0.0108242,8.23169,-0.00645096,-0.178558,0.284725,8707.32,4,-0.002320975554276107,0.25,0.0,118,0.0,65.4828,-0.7129000000000048,200.0,62.0175,0.0,0.0007419999999999927,200.0,62.0175,10.0023,23.0207,43.7537,200.0,105.78,86.3616,78.6796,72.9545,69.1296,65.4828,62.0175,58.7352,54.4458,49.9725,42.7463,32.1214,21.8263,14.7591,6.98781
3236,116.397,-0.0105865,8.23823,-0.00637371,-0.177816,0.285002,8707.4,4,-0.001958087902706754,0.25,0.0,118,0.0,64.7397,-0.7430999999999983,200.0,61.3147,0.0,0.0007419999999999927,200.0,61.3147,10.0138,23.1532,44.5139,200.0,104.573,85.3865,77.7956,72.1323,68.3461,64.7397,61.3147,58.073,53.8391,49.4263,42.3056,31.8403,21.6891,14.7001,6.98267
3237,116.404,-0.0058578,8.24625,-0.00534517,-0.177104,0.284943,8707.48,4,0.005073710004673729,0.25,0.0,118,0.0,63.9785,-0.7612000000000023,200.0,60.5957,0.0,0.0007119999999999904,200.0,60.5957,10.0275,23.2958,45.3554,200.0,103.328,84.3869,76.8899,71.2903,67.5449,63.9785,60.5957,57.3949,53.2175,48.8674,41.8528,31.5499,21.545,14.6363,6.97534
3238,116.412,-0.00101632,8.25433,-0.00336343,-0.1766,0.284525,8707.7,4,0.018830513549282762,0.25,0.0,118,0.0,63.2133,-0.7652000000000001,200.0,59.8715,0.0,0.0005040000000000044,200.0,59.8715,10.0437,23.4474,46.2751,200.0,102.072,83.3788,75.9785,70.4429,66.7381,63.2133,59.8715,56.712,52.5918,48.3041,41.3956,31.2548,21.3961,14.5685,6.96603
3239,116.42,0.0207466,8.27554,-0.00157243,-0.17632,0.284174,8706.0,4,0.031305359684696485,0.25,0.0,118,0.0,62.5231,-0.6901999999999973,200.0,59.2186,0.0,0.00028000000000000247,200.0,59.2186,10.0599,23.5904,47.1752,200.0,100.984,82.4831,75.1591,69.6782,66.0104,62.5231,59.2186,56.0964,52.0273,47.7958,40.983,30.987,21.2594,14.505,6.95612
3240,116.427,0.0528896,8.30961,-0.000364606,-0.176163,0.284018,8706.27,4,0.0397258507240376,0.25,0.0,118,0.0,62.0605,-0.4626000000000019,200.0,58.7814,0.0,0.00015700000000001824,200.0,58.7814,10.0712,23.6887,47.8201,200.0,100.402,81.9239,74.6191,69.1655,65.5224,62.0605,58.7814,55.6846,51.6501,47.4561,40.7067,30.8073,21.1672,14.462,6.94922
3241,116.432,0.0613745,8.33515,5.69185e-05,-0.176107,0.284044,8707.53,4,0.04266426986764855,0.25,0.0,118,0.0,61.9004,-0.1600999999999999,200.0,58.6299,0.0,5.599999999997274e-05,200.0,58.6299,10.0751,23.7233,48.0526,200.0,100.506,81.8185,74.4553,68.9876,65.3532,61.9004,58.6299,55.5413,51.5186,47.3379,40.6107,30.7448,21.1352,14.447,6.94683
3242,116.436,0.0404379,8.34592,-0.000260178,-0.176056,0.284174,8709.28,4,0.04043146094951442,0.25,0.0,118,0.0,62.0246,0.12420000000000186,200.0,58.7476,0.0,5.100000000002325e-05,200.0,58.7476,10.0713,23.695,47.8702,200.0,101.288,82.1553,74.6555,69.1252,65.4846,62.0246,58.7476,55.6525,51.6204,47.4302,40.6862,30.7946,21.1616,14.4599,6.94945
3243,116.44,-0.0108365,8.34536,-0.00108844,-0.17599,0.284332,8710.57,4,0.03461545332460653,0.25,0.0,118,0.0,62.3473,0.32269999999999754,200.0,59.0528,0.0,6.599999999998274e-05,200.0,59.0528,10.0621,23.6237,47.4116,200.0,102.588,82.8234,75.1236,69.4824,65.8243,62.3473,59.0528,55.9414,51.8858,47.669,40.8813,30.9226,21.2285,14.4922,6.95566
3244,116.445,-0.0796708,8.3393,-0.00207359,-0.175863,0.284454,8711.41,4,0.027686147668379367,0.25,0.0,118,0.0,62.7356,0.388300000000001,200.0,59.4205,0.0,0.000127000000000016,200.0,59.4205,10.0507,23.5385,46.8824,200.0,104.122,83.6286,75.7028,69.916,66.2328,62.7356,59.4205,56.2881,52.2041,47.9567,41.1161,31.0774,21.3099,14.5316,6.96341
3245,116.45,-0.14441,8.31573,-0.00291521,-0.1757,0.284523,8711.77,4,0.021753316407359332,0.25,0.0,118,0.0,63.0714,0.335799999999999,200.0,59.7382,0.0,0.00016299999999999648,200.0,59.7382,10.0406,23.4647,46.442,200.0,105.611,84.3896,76.2395,70.3091,66.5857,63.0714,59.7382,56.5885,52.4806,48.2061,41.3205,31.2122,21.3811,14.5665,6.97048
3246,116.458,-0.195152,8.23654,-0.00335056,-0.175512,0.284224,8712.48,4,0.018659519810456843,0.25,0.0,118,0.0,63.2494,0.17800000000000438,200.0,59.9074,0.0,0.00018799999999999373,200.0,59.9074,10.0344,23.4244,46.2121,200.0,106.765,84.924,76.5884,70.5412,66.7732,63.2494,59.9074,56.7481,52.6279,48.3405,41.4305,31.2857,21.4207,14.5865,6.9751
3247,116.466,-0.216627,8.15545,-0.00333435,-0.175329,0.283661,8713.22,4,0.018729115482067706,0.25,0.0,118,0.0,63.2495,9.999999999621423e-05,200.0,59.9078,0.0,0.00018299999999998873,200.0,59.9078,10.0331,23.4222,46.2087,200.0,107.496,85.1823,76.7102,70.5795,66.7727,63.2495,59.9078,56.749,52.6294,48.3416,41.4331,31.2887,21.4235,14.5888,6.97647
3248,116.475,-0.211147,8.09368,-0.00298244,-0.175176,0.285,8713.78,4,0.021156756987100334,0.25,0.0,118,0.0,63.1168,-0.13269999999999982,200.0,59.7835,0.0,0.00015300000000001424,200.0,59.7835,10.0353,23.4476,46.3738,200.0,107.897,85.2279,76.6583,70.4701,66.634,63.1168,59.7835,56.6312,52.5215,48.2448,41.3546,31.2386,21.3986,14.578,6.97531
3249,116.481,-0.190232,8.03989,-0.00248653,-0.175069,0.286039,8718.81,4,0.02460384421156322,0.25,0.0,118,0.0,62.9263,-0.1905000000000001,200.0,59.6028,0.0,0.00010699999999999599,200.0,59.6028,10.0396,23.4865,46.6175,200.0,108.161,85.1839,76.5329,70.2983,66.4381,62.9263,59.6028,56.4614,52.366,48.1049,41.241,31.1649,21.3613,14.5608,6.97287
3250,116.487,-0.182769,7.90173,-0.00209934,-0.174998,0.286383,8725.01,4,0.027298225117856255,0.25,0.0,118,0.0,62.7779,-0.1483999999999952,200.0,59.4624,0.0,7.10000000000155e-05,200.0,59.4624,10.043,23.5171,46.8114,200.0,108.568,85.2244,76.4751,70.182,66.2913,62.7779,59.4624,56.3294,52.2444,47.9955,41.1524,31.1078,21.3321,14.5472,6.97086
