step,distFromStart,distRaced,curLapTime,rpm,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,sector,sector_cap,max_speed_param,steer_gain,center_gain,brake_gain,speedX,speedY,speedZ,angle,trackPos,front,front_delta,target_speed,steer,accel,brake,gear,risk,aggression,target_trackPos,mode,front_risk,closing_risk,edge_risk,angle_risk,slide_risk,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
579,359.787,369.786,11.15,9665.6,145.219,145.218,139.41,139.572,35,218.0,218.0,1.2322913333333332,0.5343829866666666,0.7648412533333333,158.894,0.0229238,-4.08773,-4.17829e-05,-0.00145698,67.1563,-0.8828999999999922,134.0,0.0005402361406228026,0.0,0.05353888773333334,6,0.10458266666666664,1.02,0.0,normal,0.10458266666666664,0.0,0.0,0.0,0.0,8.49729,18.4539,28.8948,78.3459,73.9767,71.5705,70.2174,68.9894,68.0851,67.1563,66.2011,65.2175,63.788,62.0678,58.5262,48.7403,28.822,18.4047,8.47327
580,360.669,370.668,11.17,9642.64,144.86,144.859,139.08,139.24,36,218.0,218.0,1.2381633333333333,0.5404898666666667,0.7721225333333334,158.516,0.0225186,-4.07643,-4.78029e-05,-0.00143051,66.2755,-0.8808000000000078,134.0,0.0005284260829586533,0.0,0.05404857733333334,6,0.11632666666666674,1.02,0.0,normal,0.11632666666666674,0.0,0.0,0.0,0.0,8.49701,18.4531,28.8932,77.3636,73.0238,70.6393,69.3001,68.0859,67.1925,66.2755,65.3333,64.3639,62.9567,61.2665,57.7995,48.4503,28.8236,18.4055,8.47355
581,361.549,371.548,11.19,9619.97,144.499,144.497,138.754,138.912,36,218.0,218.0,1.2440206666666667,0.5465814933333333,0.7793856266666666,158.14,0.0220244,-4.06937,-5.43594e-05,-0.00140524,65.3969,-0.8785999999999916,134.0,0.0005161151980181174,0.0,0.05455699386666667,6,0.1280413333333333,1.02,0.0,normal,0.1280413333333333,0.0,0.0,0.0,0.0,8.49674,18.4523,28.8916,76.3829,72.0729,69.7102,68.3849,67.1845,66.302,65.3969,64.4676,63.5123,62.1273,60.4666,57.0727,48.1162,28.8252,18.4063,8.47382
582,362.426,372.425,11.21,9596.84,144.129,144.127,138.421,138.577,36,218.0,218.0,1.2498646666666666,0.5526592533333333,0.7866321866666666,157.763,0.0215781,-4.07005,-6.09159e-05,-0.00137719,64.5203,-0.8765999999999963,134.0,0.0005023121347463814,0.0,0.055064253066666666,6,0.13972933333333326,1.02,0.0,normal,0.13972933333333326,0.0,0.0,0.0,0.0,8.49645,18.4514,28.8899,75.4037,71.1239,68.7831,67.4719,66.2852,65.4136,64.5203,63.6039,62.6627,61.2997,59.6682,56.346,47.747,28.8269,18.4072,8.47411
583,363.301,373.3,11.23,9573.88,143.782,143.781,138.09,138.246,36,218.0,218.0,1.2556933333333333,0.5587210666666667,0.7938597333333333,157.386,0.0212361,-4.07029,-6.74725e-05,-0.001345,63.646,-0.8743000000000052,134.0,0.0004863999059133334,0.0,0.055570181333333336,6,0.15138666666666667,1.02,0.0,normal,0.15138666666666667,0.0,0.0,0.0,0.0,8.49612,18.4505,28.888,74.4261,70.1769,67.8582,66.561,65.3882,64.5274,63.646,62.7424,61.8152,60.4739,58.8714,55.6193,47.3492,28.8287,18.4081,8.47444
584,364.174,374.173,11.25,9549.71,143.421,143.426,137.74,137.905,36,218.0,218.0,1.2615286666666665,0.5647898133333333,0.8010955466666666,157.009,0.0188496,-4.07892,-4.49419e-05,-0.00131536,62.7707,-0.8753000000000029,134.0,0.0005079099707537947,0.0,0.05607668826666667,6,0.16305733333333336,1.02,0.0,normal,0.16305733333333336,0.0,0.0,0.0,0.0,8.49606,18.4512,28.8903,73.4478,69.2293,66.9325,65.6494,64.4904,63.6404,62.7707,61.8798,60.9664,59.6468,58.0726,54.889,46.9216,28.8265,18.4075,8.4745
585,365.046,375.045,11.27,9526.0,143.079,143.086,137.392,137.561,36,218.0,218.0,1.2673539999999999,0.5708481599999999,0.8083189599999999,156.632,0.0242041,-4.11452,-1.62721e-05,-0.00129104,61.8969,-0.8737999999999957,134.0,0.000539488223426264,0.0,0.0565823272,6,0.17470799999999997,1.02,0.0,normal,0.17470799999999997,0.0,0.0,0.0,0.0,8.4961,18.4522,28.8934,72.4706,68.2831,66.0084,64.7393,63.5941,62.755,61.8969,61.0187,60.119,58.8208,57.2746,54.1582,46.4729,28.8234,18.4064,8.47446
586,365.915,375.914,11.29,9503.19,142.723,142.726,137.066,137.228,36,218.0,218.0,1.2731533333333334,0.5768794666666667,0.8155101333333332,156.253,0.0257981,-4.13105,-6.02007e-06,-0.00126998,61.027,-0.8699000000000012,134.0,0.0005491308204713733,0.0,0.05708570933333333,6,0.18630666666666665,1.02,0.0,normal,0.18630666666666665,0.0,0.0,0.0,0.0,8.49601,18.4524,28.8942,71.4962,67.3403,65.088,63.8331,62.7017,61.8734,61.027,60.1615,59.2756,57.9986,56.4803,53.43,46.0105,28.8226,18.4062,8.47456
587,366.782,376.781,11.31,9480.62,142.379,142.379,136.743,136.9,36,218.0,218.0,1.278932,0.58288928,0.8226756799999999,155.874,0.0256391,-4.13289,-5.00679e-06,-0.00124407,60.1602,-0.8667999999999978,134.0,0.0005447145066446159,0.0,0.0575872976,6,0.19786399999999996,1.02,0.0,normal,0.19786399999999996,0.0,0.0,0.0,0.0,8.49579,18.452,28.8936,70.5241,66.4002,64.1706,62.9298,61.8123,60.9949,60.1602,59.3074,58.4352,57.1793,55.6887,52.7033,45.5347,28.8232,18.4067,8.47477
588,367.646,377.645,11.33,9457.48,142.018,142.017,136.411,136.565,36,218.0,218.0,1.2846926666666665,0.5888803733333333,0.8298189066666666,155.494,0.024712,-4.12576,-9.35793e-06,-0.0012153,59.2961,-0.8641000000000005,112.0,0.00053188433741494,0.0,0.13277102506666666,6,0.20938533333333328,1.02,0.0,normal,0.20938533333333328,0.0,0.0,0.0,0.0,8.49551,18.4512,28.8922,69.554,65.4626,63.2556,62.0292,60.9257,60.1191,59.2961,58.4559,57.5973,56.3625,54.8992,51.9777,45.0464,28.8246,18.4074,8.47505
589,368.509,378.508,11.35,9400.4,140.394,140.393,135.598,135.75,36,218.0,218.0,1.2904366666666667,0.5948541333333334,0.8369414666666666,154.989,0.0235138,-4.11556,-1.65105e-05,-0.00119583,58.4345,-0.8616000000000028,112.0,0.00051931600329564,0.0,0.13391063466666667,6,0.22087333333333334,1.02,0.0,normal,0.22087333333333334,0.0,0.0,0.0,0.0,8.49529,18.4505,28.8907,68.5858,64.5273,62.3432,61.1311,60.0415,59.2458,58.4345,57.6068,56.7619,55.5479,54.1116,51.2528,44.5466,28.8261,18.4082,8.47527
590,369.368,379.367,11.37,9363.64,139.75,139.749,135.068,135.22,36,218.0,218.0,1.2961586666666667,0.6008050133333334,0.8440367466666666,154.398,0.0223321,-4.11845,-2.47955e-05,-0.0011731,57.5762,-0.8582999999999998,112.0,0.00050351241224808,0.0,0.13504587946666666,6,0.23231733333333332,1.02,0.0,normal,0.23231733333333332,0.0,0.0,0.0,0.0,8.49502,18.4496,28.8889,67.6205,63.5952,61.4341,60.2364,59.1607,58.3758,57.5762,56.761,55.9296,54.7363,53.3268,50.5294,44.037,28.8279,18.409,8.47554
591,370.224,380.223,11.39,9326.63,139.212,139.21,134.535,134.685,37,218.0,218.0,1.3018573333333332,0.6067316266666667,0.8511030933333332,153.799,0.0214244,-4.11878,-3.37362e-05,-0.00114377,56.7214,-0.8547999999999973,112.0,0.0004834909694319253,0.0,0.1361764949333333,6,0.24371466666666664,1.02,0.0,normal,0.24371466666666664,0.0,0.0,0.0,0.0,8.4947,18.4486,28.8868,66.6581,62.6664,60.5284,59.3451,58.2834,57.5094,56.7214,55.9187,55.1006,53.9278,52.5447,49.8077,43.519,28.83,18.41,8.47586
592,371.077,381.076,11.41,9289.68,138.679,138.683,133.999,134.154,37,218.0,218.0,1.307552,0.61265408,0.85816448,153.2,0.018482,-4.11164,-1.44839e-05,-0.0011247,55.8672,-0.8542000000000058,112.0,0.00050474110085696,0.0,0.1373063168,6,0.25510400000000005,1.02,0.0,normal,0.25510400000000005,0.0,0.0,0.0,0.0,8.4947,18.4493,28.8889,65.6966,61.7386,59.6237,58.4547,57.407,56.6437,55.8672,55.0768,54.272,53.1195,51.7623,49.0844,42.9892,28.8279,18.4094,8.47586
593,371.926,381.925,11.43,9250.44,138.138,138.143,133.43,133.591,37,218.0,218.0,1.3132273333333333,0.6185564266666667,0.8652018933333332,152.602,0.023198,-4.12845,9.77516e-06,-0.00110634,55.0159,-0.8512999999999948,112.0,0.0005329306322792907,0.0,0.1384323029333333,6,0.2664546666666666,1.02,0.0,normal,0.2664546666666666,0.0,0.0,0.0,0.0,8.49475,18.4502,28.8917,64.7375,60.8136,58.7219,57.5673,56.5334,55.7809,55.0159,54.2378,53.4462,52.3138,50.9822,48.3622,42.4522,28.8252,18.4084,8.47581
594,372.772,382.771,11.45,9214.44,137.586,137.588,132.914,133.067,37,218.0,218.0,1.3188686666666667,0.6244234133333333,0.8721971466666666,152.001,0.0242773,-4.13629,1.49012e-05,-0.00108671,54.1697,-0.8462000000000032,112.0,0.000535363773078368,0.0,0.13955154346666665,6,0.27773733333333334,1.02,0.0,normal,0.27773733333333334,0.0,0.0,0.0,0.0,8.49463,18.4501,28.8918,63.7828,59.8934,57.8251,56.6849,55.665,54.9232,54.1697,53.4039,52.6254,51.5129,50.2068,47.6438,41.9116,28.825,18.4085,8.47593
595,373.614,383.613,11.47,9178.09,137.008,137.007,132.393,132.539,37,218.0,218.0,1.324482,0.63026128,0.8791576799999999,151.397,0.0236814,-4.12914,1.06096e-05,-0.00106374,53.3277,-0.8419999999999987,112.0,0.0005235821660574721,0.0,0.1406652288,6,0.288964,1.02,0.0,normal,0.288964,0.0,0.0,0.0,0.0,8.4944,18.4495,28.8905,62.8316,58.9773,56.9324,55.8068,54.8008,54.0698,53.3277,52.5741,51.8086,50.716,49.4351,46.9281,41.3668,28.8263,18.4091,8.47616
596,374.454,384.453,11.49,9141.69,136.438,136.436,131.87,132.012,37,218.0,218.0,1.3300699999999999,0.6360728,0.8860868,150.791,0.0224503,-4.11219,1.01328e-06,-0.00104165,52.4895,-0.8382000000000005,112.0,0.0005048973097408001,0.0,0.141773888,6,0.30014,1.02,0.0,normal,0.30014,0.0,0.0,0.0,0.0,8.49413,18.4486,28.8886,61.8838,58.0648,56.0436,54.9325,53.9405,53.2202,52.4895,51.7481,50.9956,49.9226,48.6665,46.2146,40.8176,28.8282,18.4101,8.47643
597,375.29,385.289,11.51,9104.96,135.865,135.863,131.342,131.48,37,218.0,218.0,1.3356346666666665,0.6418600533333333,0.8929869866666666,150.184,0.0210248,-4.09047,-1.18613e-05,-0.00102838,51.6548,-0.834699999999998,112.0,0.00048581542817993596,0.0,0.14287791786666668,6,0.3112693333333333,1.02,0.0,normal,0.3112693333333333,0.0,0.0,0.0,0.0,8.49391,18.4476,28.8865,60.9391,57.1558,55.1583,54.0617,53.0837,52.3741,51.6548,50.9255,50.1859,49.1323,47.9009,45.5031,40.2643,28.8303,18.411,8.47666
598,376.122,386.121,11.53,9068.09,135.251,135.255,130.808,130.95,37,218.0,218.0,1.3411913333333332,0.6476389866666666,0.8998772533333332,149.579,0.0174464,-4.07606,2.32458e-06,-0.00100978,50.8213,-0.8335000000000008,112.0,0.0005001371074764028,0.0,0.14398036053333332,6,0.32238266666666665,1.02,0.0,normal,0.32238266666666665,0.0,0.0,0.0,0.0,8.49387,18.4481,28.8879,59.9954,56.2481,54.2743,53.1923,52.2282,51.5292,50.8213,50.104,49.3772,48.3429,47.1357,44.791,39.7042,28.8289,18.4106,8.47669
599,376.951,386.95,11.55,9030.96,134.659,134.663,130.273,130.414,37,218.0,218.0,1.346728,0.6533971199999999,0.90674272,148.973,0.0212975,-4.0698,2.15769e-05,-0.000991901,49.9908,-0.8305000000000007,112.0,0.0005216182104942911,0.0,0.1450788352,6,0.333456,1.02,0.0,normal,0.333456,0.0,0.0,0.0,0.0,8.49388,18.4488,28.89,59.0544,55.3434,53.3935,52.326,51.3758,50.6875,49.9908,49.2855,48.5713,47.5562,46.3728,44.0803,39.1404,28.8269,18.4099,8.47668
600,377.777,387.776,11.57,8993.61,134.086,134.087,129.737,129.872,37,218.0,218.0,1.3522319999999999,0.6591212799999999,0.9135676799999999,148.364,0.0218577,-4.06554,2.18749e-05,-0.000975609,49.1652,-0.8256000000000014,112.0,0.0005182938759500351,0.0,0.14617082879999999,6,0.344464,1.02,0.0,normal,0.344464,0.0,0.0,0.0,0.0,8.49374,18.4485,28.8895,58.1176,54.4434,52.5175,51.4646,50.5283,49.8506,49.1652,48.4718,47.7703,46.7741,45.6145,43.3733,38.5755,28.8273,18.4102,8.47682
601,378.599,388.598,11.59,8956.18,133.54,133.538,129.202,129.334,37,218.0,218.0,1.3577086666666667,0.6648170133333333,0.9203587466666666,147.756,0.0209944,-4.06406,1.2815e-05,-0.000961304,48.3437,-0.8215000000000003,112.0,0.0005031083897442272,0.0,0.14725739946666666,6,0.35541733333333336,1.02,0.0,normal,0.35541733333333336,0.0,0.0,0.0,0.0,8.49355,18.4477,28.9421,57.1844,53.5473,51.6455,50.6073,49.6849,49.0179,48.3437,47.6622,46.9732,45.9958,44.8597,42.669,38.0087,28.8035,18.4109,8.47702
602,379.418,389.417,11.61,8917.29,132.984,132.981,128.637,128.769,37,218.0,218.0,1.3631606666666667,0.6704870933333333,0.9271192266666666,147.151,0.0197047,-4.08746,-1.43051e-06,-0.00094374,47.5259,-0.8177999999999983,112.0,0.0004789517570261506,0.0,0.14833907626666665,6,0.36632133333333333,1.02,0.0,normal,0.36632133333333333,0.0,0.0,0.0,0.0,8.49328,18.4466,29.1896,56.2544,52.6548,50.7773,49.7538,48.8454,48.1889,47.5259,46.8562,46.1797,45.221,44.108,41.9672,37.4399,28.7144,18.412,8.47729
603,380.234,390.233,11.63,8880.79,132.424,132.421,128.112,128.24,38,218.0,218.0,1.368588,0.67613152,0.93384912,146.541,0.0183831,-4.09429,-1.80602e-05,-0.000918706,46.7118,-0.8141000000000034,112.0,0.00044736925100437124,0.0,0.1494158592,6,0.37717600000000007,1.02,0.0,normal,0.37717600000000007,0.0,0.0,0.0,0.0,8.49292,18.4453,29.8884,55.3276,51.766,49.9128,48.904,48.0095,47.3636,46.7118,46.0538,45.3898,44.4495,43.3595,41.2675,36.8693,28.5732,18.4134,8.47764
604,381.046,391.045,11.65,8844.14,131.858,131.86,127.582,127.713,38,218.0,218.0,1.3740073333333334,0.6817676266666667,0.9405690933333333,145.93,0.0148873,-4.08757,-8.10623e-06,-0.000902653,45.8989,-0.8128999999999991,112.0,0.0004565656716046088,0.0,0.15049105493333334,6,0.3880146666666667,1.02,0.0,normal,0.3880146666666667,0.0,0.0,0.0,0.0,8.49287,18.4455,59.8856,54.402,50.8785,49.0498,48.0556,47.175,46.5397,45.8989,45.2527,44.6009,43.6789,42.6115,40.5676,36.2944,28.3869,18.4131,8.47769
605,381.855,391.854,11.67,8807.2,131.286,131.295,127.046,127.182,38,218.0,218.0,1.3794193333333333,0.6873961066666667,0.9472799733333332,145.318,0.0164676,-4.07202,3.46899e-05,-0.000889301,45.0871,-0.8117999999999981,112.0,0.0005124414729730278,0.0,0.1515647957333333,6,0.3988386666666667,1.02,0.0,normal,0.3988386666666667,0.0,0.0,0.0,0.0,8.49312,18.4476,58.9223,53.4771,49.9921,48.1879,47.2084,46.3416,45.7168,45.0871,44.4524,43.8129,42.909,41.864,39.8673,35.7153,28.163,18.4111,8.47744
606,382.661,392.66,11.69,8770.03,130.713,130.726,126.51,126.647,38,218.0,218.0,1.3848159999999998,0.69300864,0.9539718399999999,144.705,0.0196285,-4.05088,9.23276e-05,-0.000882864,44.2776,-0.8094999999999999,112.0,0.0007341075864797697,0.0,0.1526354944,6,0.409632,1.02,0.0,normal,0.409632,0.0,0.0,0.0,0.0,8.49356,18.4505,57.9601,52.5543,49.1081,47.3284,46.3636,45.5107,44.8963,44.2776,43.6545,43.027,42.1412,41.1182,39.168,35.1337,27.9091,18.4081,8.47701
607,383.463,393.462,11.71,8732.25,130.084,130.093,125.968,126.098,38,218.0,218.0,1.390178,0.69858512,0.9606207199999999,144.093,0.0250938,-4.03811,0.000128329,-0.000873089,43.4733,-0.8042999999999978,112.0,0.0007816389002771167,0.0,0.1536993152,6,0.42035599999999995,1.02,0.0,normal,0.42035599999999995,0.0,0.0,0.0,0.0,8.49378,18.4523,57.0014,51.6359,48.229,46.474,45.524,44.6849,44.081,43.4733,42.8617,42.2462,41.3782,40.3772,38.4727,34.5529,27.6329,18.4064,8.47679
608,384.261,394.26,11.73,8694.54,129.496,129.499,125.429,125.55,38,218.0,218.0,1.3955033333333333,0.7041234666666667,0.9672241333333333,143.477,0.0252483,-4.02983,0.000133455,-0.000870148,42.6745,-0.7988,112.0,0.0007911062133175307,0.0,0.15475586133333333,6,0.43100666666666665,1.02,0.0,normal,0.43100666666666665,0.0,0.0,0.0,0.0,8.4938,18.4525,56.0466,50.7224,47.3553,45.6251,44.6899,43.8647,43.2713,42.6745,42.0743,41.4709,40.6206,39.6412,37.7818,33.9735,27.338,18.4062,8.47677
609,385.056,395.056,11.75,8656.65,128.921,128.92,124.885,125.001,38,218.0,218.0,1.4007986666666665,0.7096306133333333,0.9737903466666666,142.86,0.0233313,-4.02203,0.000123382,-0.000864665,41.8802,-0.7942999999999998,112.0,0.0007775102343418453,0.0,0.15580645546666666,6,0.4415973333333333,1.02,0.0,normal,0.4415973333333333,0.0,0.0,0.0,0.0,8.49367,18.4519,55.0948,49.8129,46.4859,44.7807,43.8603,43.049,42.466,41.8802,41.2914,40.6999,39.8672,38.9092,37.0943,33.3945,27.0259,18.4068,8.4769
610,385.848,395.847,11.77,8618.29,128.351,128.348,124.336,124.448,38,218.0,218.0,1.4060679999999999,0.71511072,0.98032432,142.241,0.0208529,-4.01553,0.0001055,-0.000859102,41.0898,-0.7904000000000053,112.0,0.0007527048118278145,0.0,0.1568518912,6,0.45213600000000004,1.02,0.0,normal,0.45213600000000004,0.0,0.0,0.0,0.0,8.49347,18.4508,54.1455,48.9068,45.6204,43.9403,43.0348,42.2373,41.6648,41.0898,40.5124,39.9327,39.1174,38.1806,36.4094,32.8153,26.698,18.4078,8.4771
611,386.637,396.636,11.79,8578.84,127.784,127.779,123.763,123.876,38,218.0,218.0,1.4113133333333332,0.7205658666666667,0.9868285333333333,141.623,0.0184695,-4.03039,8.33273e-05,-0.000854333,40.303,-0.7867999999999995,112.0,0.000722152640431536,0.0,0.06907799733333334,6,0.4626266666666667,1.02,0.0,normal,0.4626266666666667,0.0,0.0,0.0,0.0,8.49324,18.4495,53.1985,48.004,44.7585,43.1037,42.213,41.4293,40.8672,40.303,39.737,39.1691,38.371,37.4551,35.727,32.2359,26.356,18.4091,8.47733
612,387.422,397.421,11.81,8541.55,127.211,127.206,123.227,123.336,38,218.0,218.0,1.4165346666666667,0.7259960533333334,0.9933029866666667,141.002,0.0164137,-4.03138,5.91874e-05,-0.000848214,39.5198,-0.7832000000000008,95.0,0.0006875632563802475,0.0,0.16907799733333334,6,0.4730693333333334,1.02,0.0,normal,0.4730693333333334,0.0,0.0,0.0,0.0,8.49298,18.4481,52.2537,47.1042,43.9002,42.2706,41.3947,40.6249,40.0732,39.5198,38.965,38.4087,37.6279,36.7327,35.047,31.6562,26.0012,18.4105,8.47758
613,388.203,398.202,11.83,8545.4,128.101,128.095,123.272,123.377,38,218.0,218.0,1.4217346666666666,0.7314040533333332,0.9997509866666666,140.53,0.0147447,-4.02132,3.33786e-05,-0.000842969,38.7398,-0.779999999999994,95.0,0.0006509092697549034,0.0,0.2599352565333333,6,0.4834693333333333,1.02,0.0,normal,0.4834693333333333,0.0,0.0,0.0,0.0,8.49272,18.4466,51.3107,46.2072,43.0449,41.4407,40.5797,39.8238,39.2824,38.7398,38.1961,37.6515,36.8876,36.0129,34.369,31.076,25.6349,18.412,8.47785
614,388.983,398.982,11.85,8478.04,126.152,126.146,122.316,122.419,38,218.0,218.0,1.426918,0.73679472,1.00617832,139.993,0.0131977,-4.0058,6.13928e-06,-0.000834703,37.9623,-0.7775000000000034,95.0,0.0006097163491468416,0.0,0.1609885312,5,0.493836,1.02,0.0,normal,0.493836,0.0,0.0,0.0,0.0,8.49242,18.45,50.3687,45.3122,42.192,40.6134,39.7674,39.0253,38.4942,37.9623,37.4298,36.8967,36.1496,35.2952,33.6925,30.4951,25.2578,18.411,8.47815
615,389.758,399.757,11.87,8396.34,123.808,123.802,121.15,121.252,38,218.0,218.0,1.432076,0.74215904,1.01257424,139.202,0.0117435,-3.98694,-2.11e-05,-0.000825008,37.1886,-0.7736999999999981,95.0,0.0005671227068069632,0.0,0.1620118784,5,0.5041519999999999,1.02,0.0,normal,0.5041519999999999,0.0,0.0,0.0,0.0,8.4921,18.5172,49.4291,44.4205,41.3429,39.7899,38.9589,38.2305,37.7098,37.1886,36.6671,36.1455,35.4152,34.5808,33.0187,29.9145,24.8716,18.3756,8.47846
616,390.529,400.528,11.89,9147.9,124.692,124.685,121.288,121.288,39,218.0,218.0,1.4372019999999999,0.74749008,1.0189304799999999,138.473,0.0101977,-3.97436,-5.43594e-05,-0.000807524,36.4197,-0.7689000000000021,95.0,0.0005098266979162592,0.0,0.16302887679999997,5,0.514404,1.02,0.0,normal,0.514404,0.0,0.0,0.0,0.0,8.49167,18.6865,48.4933,43.5334,40.4988,38.9714,38.1553,37.4408,36.9303,36.4197,35.9093,35.399,34.6852,33.8707,32.3484,29.3351,24.4779,18.3025,8.47889
617,391.296,401.295,11.91,9125.64,124.247,124.234,120.78,120.766,39,218.0,218.0,1.4422953333333333,0.7527871466666667,1.0252462133333333,137.879,0.00616455,-3.96487,-0.000112653,-0.000788768,35.6557,-0.7639999999999958,95.0,0.0004149925370114998,0.0,0.16403939413333332,5,0.5245906666666666,1.02,0.0,normal,0.5245906666666666,0.0,0.0,0.0,0.0,8.49102,19.003,47.5608,42.6508,39.6594,38.1579,37.3567,36.6559,36.1557,35.6557,35.1562,34.6572,33.9598,33.1648,31.6819,28.7573,24.0778,18.1977,8.47954
618,392.061,402.06,11.93,9065.79,123.699,123.682,120.026,119.892,39,218.0,218.0,1.4473606666666665,0.7580550933333334,1.0315272266666666,137.28,0.000994652,-3.95248,-0.000188649,-0.000767469,34.8959,-0.7598000000000056,95.0,0.0002919075737573345,0.0,0.16504435626666666,5,0.5347213333333334,1.02,0.0,normal,0.5347213333333334,0.0,0.0,0.0,0.0,8.49019,19.566,46.631,41.7719,38.8242,37.3485,36.5623,35.8754,35.3853,34.8959,34.4072,33.9194,33.2383,32.4627,31.0185,28.1805,23.6715,18.0652,8.48037
619,392.821,402.82,11.95,9018.53,123.119,123.099,119.406,119.237,39,218.0,218.0,1.4524006666666667,0.7632966933333334,1.0377768266666667,136.635,-0.00935179,-3.93851,-0.000274241,-0.000742038,34.1399,-0.7560000000000002,95.0,0.00015087858408570348,0.0,0.16604429226666667,5,0.5448013333333334,1.02,0.0,normal,0.5448013333333334,0.0,0.0,0.0,0.0,8.48925,20.7098,45.7038,40.8965,37.9929,36.5432,35.7719,35.0987,34.6188,34.1399,33.662,33.1854,32.5203,31.7639,30.3579,27.6046,23.2593,17.9082,8.48131
620,393.578,403.577,11.97,8972.92,122.523,122.504,118.804,118.632,39,218.0,218.0,1.4574186666666666,0.7685154133333333,1.0439991466666667,135.988,-0.0172249,-3.9415,-0.000358284,-0.000715176,33.3872,-0.7526999999999973,95.0,9.972442659020731e-06,0.0,0.1670398634666667,5,0.5548373333333333,1.02,0.0,normal,0.5548373333333333,0.0,0.0,0.0,0.0,8.48831,51.2783,44.7785,40.024,37.1649,35.7412,34.985,34.3254,33.8557,33.3872,32.9201,32.4545,31.8054,31.0679,29.6995,27.029,22.8412,17.7291,8.48225
621,394.332,404.331,11.99,8930.22,121.923,121.903,118.236,118.068,39,218.0,218.0,1.4624139999999999,0.77371056,1.05019336,135.337,-0.0231053,-3.94127,-0.000442445,-0.000687043,32.6379,-0.7492999999999981,95.0,-0.0001331158397816991,0.0,0.16803093759999999,5,0.564828,1.02,0.0,normal,0.564828,0.0,0.0,0.0,0.0,8.48736,50.3192,43.8553,39.1546,36.3403,34.9428,34.2015,33.5556,33.096,32.6379,32.1815,31.7269,31.0936,30.3748,29.0434,26.4539,22.4177,17.5305,8.48321
622,395.082,405.081,12.01,8887.64,121.319,121.299,117.671,117.507,39,218.0,218.0,1.4673859999999999,0.77888144,1.05635864,134.685,-0.0273708,-3.93157,-0.000526011,-0.000651439,31.8921,-0.7458000000000027,95.0,-0.0002820116899879583,0.0,0.1690173824,5,0.5747720000000001,1.02,0.0,normal,0.5747720000000001,0.0,0.0,0.0,0.0,8.48635,49.3605,42.9342,38.2883,35.5193,34.1479,33.4216,32.7894,32.3399,31.8921,31.4463,31.0025,30.385,29.6848,28.3898,25.8795,21.9896,17.3145,8.48422
623,395.828,405.827,12.03,8844.78,120.712,120.692,117.103,116.943,39,218.0,218.0,1.472334,0.78402736,1.06249416,134.033,-0.0303048,-3.91482,-0.000608146,-0.000600179,31.1499,-0.7422000000000004,95.0,-0.00044174225752194557,0.0,0.1699990656,5,0.584668,1.02,0.0,normal,0.584668,0.0,0.0,0.0,0.0,8.48522,48.4023,42.0151,37.4252,34.7017,33.3567,32.6453,32.0268,31.5873,31.1499,30.7147,30.2817,29.6796,28.9978,27.7387,25.306,21.5573,17.0831,8.48535
624,396.571,406.57,12.05,8801.66,120.103,120.083,116.531,116.374,39,218.0,218.0,1.4772606666666666,0.7891510933333333,1.0686032266666667,133.38,-0.0322323,-3.894,-0.000688612,-0.000555674,30.4109,-0.7389999999999972,95.0,-0.0005950834162706174,0.0,0.17097651626666668,5,0.5945213333333333,1.02,0.0,normal,0.5945213333333333,0.0,0.0,0.0,0.0,8.48416,47.4441,41.0979,36.5648,33.8874,32.5688,31.8724,31.2675,30.838,30.4109,29.9861,29.5639,28.9772,28.3134,27.0899,24.733,21.1208,16.8373,8.48641
625,397.31,407.309,12.07,8758.34,119.492,119.473,115.956,115.803,39,218.0,218.0,1.4821633333333333,0.7942498666666666,1.0746825333333332,132.726,-0.0333852,-3.87084,-0.000767291,-0.000489473,29.6755,-0.735400000000002,95.0,-0.0007634743688065974,0.0,0.17194920533333333,5,0.6043266666666667,1.02,0.0,normal,0.6043266666666667,0.0,0.0,0.0,0.0,8.48293,46.4863,40.1828,35.7078,33.0768,31.7846,31.1032,30.5119,30.0925,29.6755,29.2612,28.8496,28.2782,27.6324,26.4437,24.1612,20.6809,16.579,8.48764
626,398.045,408.044,12.09,8714.87,118.84,118.826,115.377,115.232,39,218.0,218.0,1.4870533333333333,0.7993354666666667,1.0807461333333332,132.074,-0.0363589,-3.85724,-0.000817955,-0.00043416,28.942,-0.7334999999999994,95.0,-0.0008831270997485867,0.0,0.17291938133333332,5,0.6141066666666667,1.02,0.0,normal,0.6141066666666667,0.0,0.0,0.0,0.0,8.48203,45.5271,39.268,34.8521,32.268,31.0024,30.3361,29.7583,29.3488,28.942,28.5381,28.1371,27.5808,26.9528,25.7986,23.5889,20.2366,16.3081,8.48854
